Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
6400                     9.992835612098377        27449050                 23.482275609399466       20.615766363152865       0.11125770004057585      0.9021058727807598       0                        0                        0.6569408250000001       0.05                     0.03901167936034172      0.0005                   0.2821020291132086       2e-06                    0.06089154411764706      -0.012418193             0.20351787               
6600                     10.317003816101286       28319163                 29.915715159569523       17.779393142687553       0.11125770004057585      0.9021058727807598       0                        0                        0.6460648875             0.05                     0.03339039998279665      0.0005                   0.29213689185459824      2e-06                    0.08042279411764705      0.010164701              0.33033088               
6800                     10.641375332673391       29188416                 26.566002860078783       21.10329252904681        0.11125770004057585      0.9021058727807598       0                        0                        0.6351983875             0.05                     0.04700269317618222      0.0005                   0.2820345423533581       2e-06                    0.093017578125           0.097851865              0.24455401               
7000                     10.965223220388095       30058898                 28.585659596115583       21.319881531101657       0.11125770004057585      0.9021058727807598       0                        0                        0.6243177125             0.05                     0.03653275576995357      0.0005                   0.2837387352962704       2e-06                    0.09765625               0.039843943              0.2168678                
7200                     11.28979586833053        30928213                 26.66375773806543        19.803949178409525       0.11125770004057585      0.9021058727807598       0                        0                        0.613451325              0.05                     0.03190499820972464      0.0005                   0.30454852634712176      2e-06                    0.08134191176470588      -0.030746877             0.20714197               
7400                     11.613803358011776       31798017                 32.12934916140219        22.0044255383611         0.11125770004057585      0.9021058727807598       0                        0                        0.6025797625             0.05                     0.03852636458502864      0.0005                   0.2941776950679281       2e-06                    0.08134191176470588      -0.051396452             0.20517452               
7600                     11.937362738450368       32667148                 26.08799994381448        17.22982283673992        0.11125770004057585      0.9021058727807598       0                        0                        0.591714175              0.05                     0.029916364461314515     0.0005                   0.30454026052029803      2e-06                    0.09521484375            0.01975389               0.24809864               
7800                     12.261132011479802       33536947                 27.719285337539187       19.61433769680954        0.11125770004057585      0.9021058727807598       0                        0                        0.5808421625             0.05                     0.08668669566053294      0.0005                   0.29163102109861727      2e-06                    0.0705422794117647       0.014691719              0.31666702               
8000                     12.584552269710434       34406250                 28.2791681026012         22.59071007042533        0.11125770004057585      0.9021058727807598       0                        0                        0.5699762875000001       0.05                     0.03889602185946013      0.0005                   0.27662315126508474      2e-06                    0.09834558823529412      0.08933704               0.23573634               
8200                     12.908165635996395       35275676                 30.56708494345212        17.22253781851678        0.11125770004057585      0.9021058727807598       0                        0                        0.559109275              0.05                     0.02988221073482076      0.0005                   0.276852700037553        2e-06                    0.06893382352941177      0.08425646               0.17397135               
8400                     13.231602622999086       36146297                 24.578384619713734       19.626020571137328       0.11125770004057585      0.9021058727807598       0                        0                        0.548225525              0.05                     0.024661858644856906     0.0005                   0.2921937212676686       2e-06                    0.10845588235294117      0.05214388               0.2515653                
8600                     13.555678681068951       37016758                 28.829559016126538       21.721702801389288       0.11125770004057585      0.9021058727807598       0                        0                        0.5373449124999999       0.05                     0.0318571184282465       0.0005                   0.2998234873418422       2e-06                    0.07100183823529412      0.08199021               0.22830367               
8800                     13.879265603952938       37886497                 26.193879107800527       18.31677998527692        0.11125770004057585      0.9021058727807598       0                        0                        0.52647345               0.05                     0.022963211130391917     0.0005                   0.2811797252472709       2e-06                    0.1374080882352941       -0.019371312             0.26934794               
9000                     14.203219838407305       38756255                 25.8610188338749         21.926256132255798       0.11125770004057585      0.9021058727807598       0                        0                        0.5156012375000001       0.05                     0.029257430477574575     0.0005                   0.29412465389160547      2e-06                    0.09237132352941177      0.015177212              0.3286945                
9200                     14.527220656938024       39626799                 24.429672350618652       20.182112880281778       0.11125770004057585      0.9021058727807598       0                        0                        0.504719075              0.05                     0.04609338132243412      0.0005                   0.2785675131222781       2e-06                    0.08409926470588236      0.07275705               0.13240649               
9400                     14.851670141220092       40496248                 24.46280732083481        18.31714581462256        0.11125770004057585      0.9021058727807598       0                        0                        0.4938505125             0.05                     0.024937554676880073     0.0005                   0.2807827979216681       2e-06                    0.08616727941176472      -0.039538324             0.22848211               
9600                     15.17645567463504        41367483                 27.85210311997456        18.115369085171807       0.11125770004057585      0.9021058727807598       0                        0                        0.48296036249999996      0.05                     0.0366827083463945       0.0005                   0.2832429935498273       2e-06                    0.10546875               -0.06073175              0.3985351                
9800                     15.50111952384313        42237288                 30.308948337112          18.228167192828653       0.11125770004057585      0.9021058727807598       0                        0                        0.47208914999999996      0.05                     0.027974398633780175     0.0005                   0.2861053204054341       2e-06                    0.06318933823529412      0.036393315              0.16009463               
10000                    15.82530974096722        43107884                 24.540785283190417       17.071233293906886       0.11125770004057585      0.9021058727807598       0                        0                        0.461205325              0.05                     0.09574024716344223      0.0005                   0.2939693874076885       2e-06                    0.08249080882352941      0.08312816               0.22436282               
10200                    16.14915636499723        43978024                 27.19385756389522        18.890932478929688       0.11125770004057585      0.9021058727807598       0                        0                        0.45032985               0.05                     0.02510832651237519      0.0005                   0.2845950197318898       2e-06                    0.07146139705882353      0.020022389              0.33196118               
10400                    16.47310005293952        44847762                 28.59820842647474        18.96448340379301        0.11125770004057585      0.9021058727807598       0                        0                        0.439457325              0.05                     0.026334570768727535     0.0005                   0.2758141219725504       2e-06                    0.0822610294117647       -0.0076933424            0.18179464               
10600                    16.797523865832222       45718319                 27.388011948316517       23.99831042616368        0.11125770004057585      0.9021058727807598       0                        0                        0.428575425              0.05                     0.0962308088406537       0.0005                   0.27523916012004895      2e-06                    0.10730698529411764      -0.2833417               1.5475534                
10800                    17.12092258248064        46589394                 22.389575411067327       22.3619806094985         0.11125770004057585      0.9021058727807598       0                        0                        0.41768611250000004      0.05                     0.027104323192307836     0.0005                   0.2749808510655866       2e-06                    0.0700827205882353       -0.11719219              0.37568778               
11000                    17.444282115300496       47458909                 28.525556583887784       19.603962639444646       0.11125770004057585      0.9021058727807598       0                        0                        0.40681744999999997      0.05                     0.03424391581724836      0.0005                   0.2740951420958428       2e-06                    0.06502757352941177      0.039443895              0.12545557               
11200                    17.767755878898832       48328944                 28.791847591929074       21.46167225286323        0.11125770004057585      0.9021058727807598       0                        0                        0.395943475              0.05                     0.03298929508138612      0.0005                   0.2884322836009019       2e-06                    0.07720588235294118      -0.2526673               0.39042488               
11400                    18.09104529745049        49199425                 26.97357934941243        21.23802762154554        0.11125770004057585      0.9021058727807598       0                        0                        0.3850617625             0.05                     0.019278829703312916     0.0005                   0.27300023681977215      2e-06                    0.08754595588235295      -0.10185611              0.26759118               
11600                    18.414098156227006       50068761                 30.016644066164567       20.002092795091883       0.11125770004057585      0.9021058727807598       0                        0                        0.37419500000000006      0.05                     0.023619921203456164     0.0005                   0.282942853813224        2e-06                    0.08984375               -0.03717306              0.24923137               
11800                    18.7373906952805         50937593                 29.732248787629956       15.628942074190718       0.11125770004057585      0.9021058727807598       0                        0                        0.36333472499999997      0.05                     0.026209967965876463     0.0005                   0.27646814878372583      2e-06                    0.09191176470588236      -0.025700316             0.17846642               
12000                    19.061531567970913       51807036                 26.62349268275237        24.724694775652573       0.11125770004057585      0.9021058727807598       0                        0                        0.35246568749999996      0.05                     0.02274363899960008      0.0005                   0.2623928409302607       2e-06                    0.093017578125           -0.10975121              0.3005781                
